lon,lat,layer_id,amenities,amenity,area_sqm,id,name,names,radius_m,weight
14.4199947,50.0902437,overpass_amenity_entertainment_sustenance,,restaurant,,1947138803,La Veranda,,,1.0
14.4222256,50.0894885,overpass_amenity_entertainment_sustenance,,bar,,1947148280,James Dean,,,1.0
14.422251,50.0907123,overpass_amenity_entertainment_sustenance,,restaurant,,1947150084,Katr Restaurant,,,1.0
14.4192744,50.0879237,overpass_amenity_entertainment_sustenance,,ice_cream,,1948155686,Amorino,,,1.0
14.4194062,50.0876045,overpass_amenity_entertainment_sustenance,,restaurant,,1948155687,Capriccio,"['Capriccio', 'Meet Burger']",,1.0
14.4197769,50.0876712,overpass_amenity_entertainment_sustenance,,restaurant,,1948155688,Lippert,,,1.0
14.4209933,50.08679,overpass_amenity_entertainment_sustenance,,cafe,,1948155689,Café Mozart,,,1.0
14.4220539,50.0875493,overpass_amenity_entertainment_sustenance,,restaurant,,1948155694,Caffe Italia,"['Caffe Italia', 'Café U Týna']",,1.0
14.421701,50.088346,overpass_amenity_entertainment_sustenance,,bar,,1948155696,Caffrey's Irish Bar,,,1.0
14.4236618,50.0897644,overpass_amenity_entertainment_sustenance,,cafe,,1948155703,Follow Me,,,1.0
14.4239933,50.0898625,overpass_amenity_entertainment_sustenance,,restaurant,,1948155704,Restaurant Anna,,,1.0
14.419156,50.0866733,overpass_amenity_entertainment_sustenance,,restaurant,,1948155706,Hard Rock Cafe,,,1.0
14.4191426,50.0865614,overpass_amenity_entertainment_sustenance,,bar,,1948155707,Prague Coyotes,,,1.0
14.4201913,50.086484,overpass_amenity_entertainment_sustenance,"['restaurant', 'fast_food']",restaurant,,1948155709,Restaurant U Prince,"['Restaurant U Prince', 'U Prince']",,1.0
14.4200492,50.0864803,overpass_amenity_entertainment_sustenance,"['bar', 'restaurant']",bar,,1948155711,Black Angel's Bar,"[""Black Angel's Bar"", 'Terasa U Prince']",,1.0
14.4181609,50.0859846,overpass_amenity_entertainment_sustenance,,fast_food,,1948155722,,,,1.0
